Source,RunTag,Optimizer,Config,Mean_RMSE_All,Num_Chunks,Unstable_Chunks,Mean_RMSE_Stable,Std_RMSE_Stable,Stable_Chunks,Stability_Fraction,Warning_Count,OptimizerGroup
try_lasso_sr3,n2,SR3,L0_thr_1e-04_nu_0.1_tol_1e-07,0.05234373094784406,10939,2476,0.035244118201713685,0.0336471774683056,8463,0.7736538988938659,2476,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-04_nu_0.01_tol_1e-07,0.05259084251482683,10939,2468,0.03539352389692596,0.03379769213289598,8471,0.7743852271688454,2468,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-04_nu_0.01_tol_1e-06,0.05259388791081813,10939,2469,0.03539355670111565,0.033799687230490455,8470,0.7742938111344729,2469,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-04_nu_0.001_tol_1e-06,0.05343605192078814,10939,2429,0.03627006793644906,0.03459352716343077,8510,0.7779504525093701,2429,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-04_nu_0.001_tol_1e-07,0.05343605192078814,10939,2429,0.03627006793644906,0.03459352716343077,8510,0.7779504525093701,2429,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_10_tol_1e-06,0.08264280128214734,10939,1430,0.06805818721898722,0.05462992696771858,9509,0.8692750708474266,1430,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_10_tol_1e-07,0.0826697291175193,10939,1424,0.06820072664040681,0.05452704475916397,9515,0.8698235670536613,1424,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_1.0_tol_1e-06,0.08307165453285169,10939,1389,0.06905749292262041,0.05457235429064359,9550,0.8730231282566963,1389,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_1.0_tol_1e-07,0.08317401605660538,10939,1376,0.06928477500872726,0.054625032319254196,9563,0.8742115367035378,1376,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_0.1_tol_1e-06,0.0845418278089782,10939,1292,0.0715859409971331,0.05468459979890227,9647,0.8818904835908218,1292,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_0.1_tol_1e-07,0.08453799094854927,10939,1291,0.07158619612178856,0.054689879260621146,9648,0.8819818996251942,1291,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_0.01_tol_1e-06,0.08612797373656829,10939,1233,0.07363522355112158,0.05539133369365817,9706,0.8872840296187952,1233,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_0.01_tol_1e-07,0.08612797373656829,10939,1233,0.07363522355112158,0.05539133369365817,9706,0.8872840296187952,1233,SR3_l0
try_lasso_sr3,n2,SR3,L0_thr_1e-03_nu_0.001_tol_1e-06,0.08668637524197245,10939,1247,0.07368660952189585,0.055636377116328344,9692,0.8860042051375812,1247,SR3_l0
